Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
16430, 36, 12, 7.361, 8.875, 0.861, 299.981, 0.822, 48.868, 5.056, 1.120, 9.000, 0.222, 4.000, 622680, 0.000, 0, 0, False, 6, 1.6666666666666667, 1542.0, 2774.0, 3017.0, 1.498, 100.000, 34.0, -1, True, greedy=100, 3105.0, 0.349, 100.000, 32.0, -1, True, greedy=100, 2788.0, 0.321, 100.000, 33.0, -1, True, greedy=100, 3391.0, 0.375, 100.000, 31.0, -1, True, greedy=100, 3052.0, 0.355, 100.000, 33.0, -1, True, greedy=100, 3114.0, 0.387, 100.000, 30.0, -1, True, greedy=100, 2815.0, 0.377, 100.000, 41.0, -1, True, greedy=100, 2788.0, 41.412, 100.000, 33.0, 0, True, greedy=100, 2788.0, 40.861, 100.000, 33.0, 0, True, greedy=100, 2788.0, 39.281, 100.000, 33.0, 0, True, greedy=100, 2788.0, 41.208, 100.000, 33.0, 0, True, greedy=100, 2788.0, 40.808, 100.000, 33.0, 0, True, greedy=100, 2788.0, 39.711, 100.000, 33.0, 0, True, greedy=100, 2788.0, 43.024, 100.000, 33.0, 0, True, greedy=100, 2788.0, 41.340, 100.000, 33.0, 0, True, greedy=100, 2774.0, 40.354, 100.000, 33.0, 32, True, greedy=100.0, 2788.0, 39.792, 100.000, 33.0, 0, True, greedy=100, 2774.0
16431, 42, 10, 7.048, 7.527, 0.881, 305.304, 0.930, 22.971, 4.238, 0.906, 7.500, 0.214, 3.000, 548968, 0.000, 0, 0, False, 10, 2.2142857142857144, 2516.0, 2516.0, 2846.0, 1.641, 100.000, 77.0, -1, True, greedy=100, 2896.0, 0.381, 100.000, 81.0, -1, True, greedy=100, 2516.0, 0.341, 100.000, 87.0, -1, True, greedy=100, 2927.0, 0.369, 100.000, 87.0, -1, True, greedy=100, 2564.0, 0.342, 100.000, 81.0, -1, True, greedy=100, 2741.0, 0.380, 100.000, 86.0, -1, True, greedy=100, 2612.0, 0.349, 100.000, 90.0, -1, True, greedy=100, 2516.0, 45.467, 100.000, 87.0, 0, True, greedy=100, 2516.0, 44.333, 100.000, 87.0, 0, True, greedy=100, 2516.0, 45.484, 100.000, 87.0, 0, True, greedy=100, 2516.0, 44.720, 100.000, 87.0, 0, True, greedy=100, 2516.0, 46.589, 100.000, 87.0, 0, True, greedy=100, 2516.0, 44.764, 100.000, 87.0, 0, True, greedy=100, 2516.0, 45.275, 100.000, 87.0, 0, True, greedy=100, 2516.0, 45.103, 100.000, 87.0, 0, True, greedy=100, 2516.0, 44.189, 100.000, 87.0, 0, True, greedy=100, 2516.0, 43.879, 100.000, 87.0, 0, True, greedy=100, 2516.0
16433, 54, 12, 2.352, 3.677, 4.130, 306.827, 0.721, 60.281, 2.093, 1.740, 4.000, 0.832, 5.000, 4262, 0.000, 0, 0, False, 31, 15.75925925925926, 8783.0, 8900.0, 9268.0, 0.162, 100.000, 2.0, -1, True, greedy=100, 9093.0, 0.102, 100.000, 4.0, -1, True, greedy=100, 9037.0, 0.088, 100.000, 7.0, -1, True, greedy=100, 9157.0, 0.117, 100.000, 3.0, -1, True, greedy=100, 9047.0, 0.103, 100.000, 5.0, -1, True, greedy=100, 9054.0, 0.117, 100.000, 5.0, -1, True, greedy=100, 9087.0, 0.103, 100.000, 5.0, -1, True, greedy=100, 8986.0, 34.279, 100.000, 6.0, 6, True, greedy=90.625,ga=9.375, 8900.0, 35.351, 100.000, 6.0, 48, True, greedy=97.81761169433594,ga=2.1823883056640625, 8931.0, 34.368, 100.000, 6.0, 11, True, greedy=90.625,ga=9.375, 8931.0, 34.585, 100.000, 6.0, 8, True, greedy=100.0, 9006.0, 35.727, 100.000, 6.0, 27, True, greedy=100.0, 8961.0, 35.004, 100.000, 5.0, 13, True, greedy=100.0, 8944.0, 32.714, 100.000, 6.0, 9, True, greedy=89.84375,ga=10.15625, 8931.0, 34.484, 100.000, 6.0, 12, True, greedy=96.875,ga=3.125, 8974.0, 32.096, 100.000, 7.0, 8, True, greedy=100.0, 8930.0, 32.148, 100.000, 5.0, 10, True, greedy=100.0, 8900.0
16434, 78, 15, 2.564, 4.360, 0.833, 299.795, 0.527, 91.638, 3.218, 2.399, 4.000, 0.746, 7.000, 18972, 0.000, 0, 0, False, 9, 1.7692307692307692, 2774.0, 3878.0, 5401.0, 1.857, 100.000, 11.0, -1, True, greedy=100, 5194.0, 0.230, 100.000, 15.0, -1, True, greedy=100, 4014.0, 0.265, 100.000, 16.0, -1, True, greedy=100, 4740.0, 0.218, 100.000, 6.0, -1, True, greedy=100, 4427.0, 0.224, 100.000, 16.0, -1, True, greedy=100, 4714.0, 0.258, 100.000, 13.0, -1, True, greedy=100, 4144.0, 0.254, 100.000, 20.0, -1, True, greedy=100, 4014.0, 75.168, 100.000, 16.0, 0, True, greedy=100, 4014.0, 74.887, 100.000, 16.0, 0, True, greedy=100, 4014.0, 73.696, 100.000, 16.0, 0, True, greedy=100, 3878.0, 74.871, 100.000, 17.0, 20, True, greedy=95.3125,ga=4.6875, 3980.0, 73.725, 100.000, 17.0, 5, True, greedy=100.0, 4014.0, 73.946, 100.000, 16.0, 0, True, greedy=100, 3947.0, 74.162, 100.000, 17.0, 5, True, greedy=100.0, 4004.0, 75.508, 100.000, 18.0, 49, True, greedy=100.0, 4014.0, 75.945, 100.000, 16.0, 0, True, greedy=100, 4014.0, 72.434, 100.000, 16.0, 0, True, greedy=100, 3878.0
16432, 94, 11, 2.574, 3.649, 4.745, 303.835, 0.479, 109.191, 2.394, 1.815, 4.000, 0.758, 5.000, 21172, 0.000, 0, 0, False, 54, 28.76595744680851, 14941.0, 15365.0, 16223.0, 0.505, 100.000, 7.0, -1, True, greedy=100, 16239.0, 0.290, 100.000, 3.0, -1, True, greedy=100, 15851.0, 0.271, 100.000, 4.0, -1, True, greedy=100, 16382.0, 0.305, 100.000, 8.0, -1, True, greedy=100, 16516.0, 0.306, 100.000, 6.0, -1, True, greedy=100, 16652.0, 0.337, 100.000, 5.0, -1, True, greedy=100, 16047.0, 0.322, 100.000, 3.0, -1, True, greedy=100, 15677.0, 99.673, 100.000, 3.0, 12, True, greedy=98.4375,ga=1.5625, 15365.0, 98.147, 100.000, 8.0, 28, True, greedy=96.17929458618164,ga=3.8207054138183594, 15777.0, 96.833, 100.000, 3.0, 4, True, greedy=81.25,ga=18.75, 15614.0, 92.527, 100.000, 6.0, 7, True, greedy=100.0, 15595.0, 95.601, 100.000, 3.0, 18, True, greedy=89.63623046875,ga=10.36376953125, 15601.0, 97.612, 100.000, 5.0, 12, True, greedy=98.828125,ga=1.171875, 15641.0, 94.037, 100.000, 3.0, 6, True, greedy=100.0, 15490.0, 95.560, 100.000, 4.0, 50, True, greedy=95.66650390625,ga=4.33349609375, 15551.0, 96.144, 100.000, 5.0, 24, True, greedy=100.0, 15573.0, 97.549, 100.000, 3.0, 37, True, greedy=100.0, 15365.0
16435, 70, 19, 2.557, 5.670, 1.086, 298.698, 0.817, 34.004, 3.586, 3.053, 6.000, 0.851, 9.000, 26242, 0.000, 0, 0, False, 7, 1.9285714285714286, 2346.0, 2358.0, 2841.0, 1.845, 100.000, 78.0, -1, True, greedy=100, 3114.0, 0.259, 100.000, 68.0, -1, True, greedy=100, 2373.0, 0.326, 100.000, 76.0, -1, True, greedy=100, 2949.0, 0.305, 100.000, 74.0, -1, True, greedy=100, 2675.0, 0.347, 100.000, 82.0, -1, True, greedy=100, 2922.0, 0.344, 100.000, 77.0, -1, True, greedy=100, 2796.0, 0.305, 100.000, 80.0, -1, True, greedy=100, 2358.0, 93.017, 100.000, 77.0, 20, True, greedy=95.5078125,ga=4.4921875, 2373.0, 92.742, 100.000, 76.0, 0, True, greedy=100, 2373.0, 91.605, 100.000, 76.0, 0, True, greedy=100, 2373.0, 91.890, 100.000, 76.0, 0, True, greedy=100, 2373.0, 91.169, 100.000, 76.0, 0, True, greedy=100, 2373.0, 95.417, 100.000, 76.0, 0, True, greedy=100, 2373.0, 92.676, 100.000, 76.0, 0, True, greedy=100, 2373.0, 90.649, 100.000, 76.0, 0, True, greedy=100, 2373.0, 94.994, 100.000, 76.0, 0, True, greedy=100, 2373.0, 90.897, 100.000, 76.0, 0, True, greedy=100, 2358.0
16440, 65, 17, 7.692, 4.482, 4.646, 297.030, 0.562, 88.926, 5.754, 1.132, 4.000, 0.197, 4.000, 83898, 0.000, 0, 0, False, 42, 21.630769230769232, 9624.0, 9624.0, 9853.0, 0.896, 100.000, 2.0, -1, True, greedy=100, 9820.0, 0.523, 100.000, 1.0, -1, True, greedy=100, 9624.0, 0.552, 100.000, 3.0, -1, True, greedy=100, 9738.0, 0.561, 100.000, 2.0, -1, True, greedy=100, 9827.0, 0.549, 100.000, 3.0, -1, True, greedy=100, 9826.0, 0.480, 100.000, 0.0, -1, False, greedy=100, 9689.0, 0.606, 100.000, 4.0, -1, True, greedy=100, 9624.0, 59.011, 100.000, 3.0, 0, True, greedy=100, 9624.0, 57.008, 100.000, 3.0, 0, True, greedy=100, 9624.0, 59.135, 100.000, 3.0, 0, True, greedy=100, 9624.0, 59.697, 100.000, 3.0, 0, True, greedy=100, 9624.0, 58.918, 100.000, 3.0, 0, True, greedy=100, 9624.0, 57.250, 100.000, 3.0, 0, True, greedy=100, 9624.0, 58.029, 100.000, 3.0, 0, True, greedy=100, 9624.0, 58.369, 100.000, 3.0, 0, True, greedy=100, 9624.0, 57.265, 100.000, 3.0, 0, True, greedy=100, 9624.0, 57.674, 100.000, 3.0, 0, True, greedy=100, 9624.0
16441, 66, 11, 7.515, 3.363, 4.455, 299.688, 0.693, 63.609, 4.227, 1.049, 3.000, 0.248, 4.000, 63114, 0.000, 0, 0, False, 34, 18.53030303030303, 7857.0, 7865.0, 8098.0, 0.710, 100.000, 11.0, -1, True, greedy=100, 7922.0, 0.363, 100.000, 6.0, -1, True, greedy=100, 7865.0, 0.421, 100.000, 5.0, -1, True, greedy=100, 8074.0, 0.355, 100.000, 7.0, -1, True, greedy=100, 8139.0, 0.450, 100.000, 9.0, -1, True, greedy=100, 8052.0, 0.449, 100.000, 9.0, -1, True, greedy=100, 8020.0, 0.500, 100.000, 5.0, -1, True, greedy=100, 7865.0, 46.456, 100.000, 5.0, 0, True, greedy=100, 7865.0, 44.778, 100.000, 5.0, 0, True, greedy=100, 7865.0, 44.282, 100.000, 5.0, 0, True, greedy=100, 7865.0, 45.622, 100.000, 5.0, 0, True, greedy=100, 7865.0, 44.885, 100.000, 5.0, 0, True, greedy=100, 7865.0, 44.107, 100.000, 5.0, 0, True, greedy=100, 7865.0, 46.163, 100.000, 5.0, 0, True, greedy=100, 7865.0, 45.826, 100.000, 5.0, 0, True, greedy=100, 7865.0, 43.230, 100.000, 5.0, 0, True, greedy=100, 7865.0, 45.210, 100.000, 5.0, 0, True, greedy=100, 7865.0
16443, 60, 12, 7.383, 3.569, 0.933, 296.853, 0.733, 57.622, 4.267, 0.954, 4.000, 0.224, 4.000, 57058, 0.000, 0, 0, False, 6, 1.4, 1583.0, 1622.0, 2258.0, 3.741, 100.000, 37.0, -1, True, greedy=100, 2102.0, 0.386, 100.000, 36.0, -1, True, greedy=100, 1628.0, 0.434, 100.000, 42.0, -1, True, greedy=100, 2143.0, 0.369, 100.000, 41.0, -1, True, greedy=100, 1829.0, 0.421, 100.000, 64.0, -1, True, greedy=100, 2182.0, 0.376, 100.000, 36.0, -1, True, greedy=100, 1787.0, 0.362, 100.000, 29.0, -1, True, greedy=100, 1628.0, 40.907, 100.000, 42.0, 0, True, greedy=100, 1622.0, 42.661, 100.000, 43.0, 37, True, greedy=100.0, 1628.0, 45.539, 100.000, 42.0, 0, True, greedy=100, 1628.0, 43.038, 100.000, 42.0, 0, True, greedy=100, 1628.0, 42.814, 100.000, 42.0, 0, True, greedy=100, 1628.0, 43.138, 100.000, 42.0, 0, True, greedy=100, 1628.0, 44.752, 100.000, 42.0, 0, True, greedy=100, 1628.0, 45.562, 100.000, 42.0, 0, True, greedy=100, 1628.0, 43.732, 100.000, 42.0, 0, True, greedy=100, 1628.0, 43.247, 100.000, 42.0, 0, True, greedy=100, 1622.0
16438, 53, 16, 2.491, 11.955, 0.981, 302.159, 0.868, 37.023, 3.151, 2.582, 12.000, 0.820, 8.000, 312774, 0.000, 0, 0, False, 8, 1.6226415094339623, 2600.0, 4758.0, 5792.0, 1.577, 100.000, 51.0, -1, True, greedy=100, 5876.0, 0.405, 100.000, 51.0, -1, True, greedy=100, 5051.0, 0.368, 100.000, 63.0, -1, True, greedy=100, 5080.0, 0.423, 100.000, 56.0, -1, True, greedy=100, 5098.0, 0.378, 100.000, 59.0, -1, True, greedy=100, 5796.0, 0.376, 100.000, 56.0, -1, True, greedy=100, 4872.0, 0.472, 100.000, 61.0, -1, True, greedy=100, 4859.0, 119.366, 100.000, 64.0, 36, True, greedy=100.0, 4864.0, 119.564, 100.000, 62.0, 38, True, greedy=100.0, 4853.0, 119.446, 100.000, 61.0, 4, True, greedy=87.5,ga=12.5, 4872.0, 119.998, 100.000, 61.0, 0, True, greedy=100, 4864.0, 119.619, 100.000, 62.0, 44, True, greedy=100.0, 4872.0, 117.858, 100.000, 61.0, 0, True, greedy=100, 4872.0, 116.923, 100.000, 61.0, 0, True, greedy=100, 4858.0, 122.730, 100.000, 62.0, 18, True, greedy=100.0, 4872.0, 119.632, 100.000, 61.0, 0, True, greedy=100, 4758.0, 126.285, 100.000, 60.0, 40, True, greedy=100.0, 4758.0
16439, 53, 17, 2.830, 13.333, 0.736, 299.000, 0.962, 12.248, 3.642, 2.781, 14.000, 0.764, 8.000, 531346, 0.001, 0, 0, False, 6, 1.169811320754717, 1747.0, 2070.0, 2419.0, 4.168, 100.000, 205.0, -1, True, greedy=100, 2751.0, 0.425, 100.000, 192.0, -1, True, greedy=100, 2176.0, 0.465, 100.000, 188.0, -1, True, greedy=100, 2619.0, 0.554, 100.000, 179.0, -1, True, greedy=100, 2095.0, 0.567, 100.000, 212.0, -1, True, greedy=100, 2415.0, 0.478, 100.000, 190.0, -1, True, greedy=100, 2184.0, 0.465, 100.000, 188.0, -1, True, greedy=100, 2095.0, 138.036, 100.000, 212.0, 0, True, greedy=100, 2078.0, 143.121, 100.000, 221.0, 28, True, greedy=100.0, 2095.0, 145.408, 100.000, 212.0, 0, True, greedy=100, 2070.0, 141.350, 100.000, 214.0, 15, True, greedy=92.96875,ga=7.03125, 2095.0, 140.420, 100.000, 212.0, 0, True, greedy=100, 2095.0, 137.765, 100.000, 212.0, 0, True, greedy=100, 2095.0, 142.411, 100.000, 212.0, 0, True, greedy=100, 2094.0, 138.567, 100.000, 217.0, 14, True, greedy=100.0, 2095.0, 138.556, 100.000, 212.0, 0, True, greedy=100, 2095.0, 136.905, 100.000, 212.0, 0, True, greedy=100, 2070.0
16448, 24, 8, 2.250, 2.241, 3.333, 303.370, 0.291, 161.347, 1.167, 1.204, 2.000, 1.032, 3.000, 82, 0.000, 0, 0, False, 15, 8.416666666666666, 4358.0, 4481.0, 4924.0, 0.031, 100.000, 0.0, -1, False, greedy=100, 4646.0, 0.021, 100.000, 0.0, -1, False, greedy=100, 4481.0, 0.018, 100.000, 0.0, -1, False, greedy=100, 4917.0, 0.014, 100.000, 0.0, -1, False, greedy=100, 4715.0, 0.019, 100.000, 0.0, -1, False, greedy=100, 4642.0, 0.012, 100.000, 0.0, -1, False, greedy=100, 4938.0, 0.013, 100.000, 0.0, -1, False, greedy=100, 4481.0, 6.430, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.250, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.555, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.726, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.900, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.595, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.531, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.560, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.910, 100.000, 0.0, 0, False, greedy=100, 4481.0, 6.793, 100.000, 0.0, 0, False, greedy=100, 4481.0
16442, 85, 18, 7.365, 4.770, 0.988, 301.625, 0.565, 84.132, 6.518, 1.453, 5.000, 0.223, 8.000, 192516, 0.000, 0, 0, False, 9, 2.1882352941176473, 2286.0, 2964.0, 3849.0, 6.108, 100.000, 10.0, -1, True, greedy=100, 3629.0, 0.715, 100.000, 16.0, -1, True, greedy=100, 2977.0, 0.904, 100.000, 18.0, -1, True, greedy=100, 3693.0, 0.818, 100.000, 18.0, -1, True, greedy=100, 3100.0, 0.984, 100.000, 20.0, -1, True, greedy=100, 3404.0, 0.791, 100.000, 23.0, -1, True, greedy=100, 2964.0, 0.788, 100.000, 22.0, -1, True, greedy=100, 2964.0, 94.149, 100.000, 22.0, 0, True, greedy=100, 2964.0, 95.518, 100.000, 22.0, 0, True, greedy=100, 2964.0, 93.108, 100.000, 22.0, 0, True, greedy=100, 2964.0, 94.490, 100.000, 22.0, 0, True, greedy=100, 2964.0, 93.648, 100.000, 22.0, 0, True, greedy=100, 2964.0, 93.868, 100.000, 22.0, 0, True, greedy=100, 2964.0, 93.184, 100.000, 22.0, 0, True, greedy=100, 2964.0, 93.816, 100.000, 22.0, 0, True, greedy=100, 2964.0, 96.698, 100.000, 22.0, 0, True, greedy=100, 2964.0, 95.043, 100.000, 22.0, 0, True, greedy=100, 2964.0
16450, 22, 7, 2.545, 2.286, 0.636, 308.625, 0.315, 162.875, 1.318, 1.041, 2.000, 0.790, 3.000, 312, 0.000, 0, 0, False, 3, 0.6818181818181818, 1299.0, 1865.0, 2806.0, 0.052, 100.000, 2.0, -1, True, greedy=100, 2184.0, 0.015, 100.000, 1.0, -1, True, greedy=100, 1967.0, 0.010, 100.000, 0.0, -1, False, greedy=100, 1952.0, 0.025, 100.000, 3.0, -1, True, greedy=100, 2094.0, 0.020, 100.000, 0.0, -1, False, greedy=100, 2085.0, 0.020, 100.000, 1.0, -1, True, greedy=100, 2057.0, 0.020, 100.000, 1.0, -1, True, greedy=100, 1877.0, 5.061, 100.000, 1.0, 48, True, greedy=100.0, 1903.0, 5.126, 100.000, 1.0, 21, True, greedy=100.0, 1952.0, 5.850, 100.000, 3.0, 0, True, greedy=100, 1952.0, 5.802, 100.000, 3.0, 0, True, greedy=100, 1903.0, 5.589, 100.000, 1.0, 15, True, greedy=96.875,ga=3.125, 1895.0, 5.220, 100.000, 0.0, 6, False, greedy=100.0, 1870.0, 5.317, 100.000, 0.0, 26, False, greedy=95.3125,ga=4.6875, 1952.0, 5.942, 100.000, 3.0, 0, True, greedy=100, 1903.0, 5.481, 100.000, 1.0, 11, True, greedy=99.21875,ga=0.78125, 1865.0, 5.002, 100.000, 1.0, 4, True, greedy=100.0, 1865.0
16449, 47, 7, 2.277, 2.692, 4.298, 299.570, 0.650, 82.323, 1.213, 1.141, 3.000, 0.941, 3.000, 2186, 0.000, 0, 0, False, 29, 15.659574468085106, 8024.0, 8032.0, 8404.0, 0.065, 100.000, 4.0, -1, True, greedy=100, 8274.0, 0.054, 100.000, 5.0, -1, True, greedy=100, 8097.0, 0.076, 100.000, 6.0, -1, True, greedy=100, 8203.0, 0.052, 100.000, 3.0, -1, True, greedy=100, 8163.0, 0.065, 100.000, 6.0, -1, True, greedy=100, 8305.0, 0.061, 100.000, 3.0, -1, True, greedy=100, 8187.0, 0.072, 100.000, 7.0, -1, True, greedy=100, 8032.0, 20.219, 100.000, 5.0, 4, True, greedy=87.5,ga=12.5, 8032.0, 20.226, 100.000, 5.0, 5, True, greedy=100.0, 8069.0, 20.478, 100.000, 9.0, 6, True, greedy=100.0, 8032.0, 20.510, 100.000, 9.0, 5, True, greedy=100.0, 8032.0, 20.612, 100.000, 5.0, 9, True, greedy=100.0, 8032.0, 21.039, 100.000, 7.0, 4, True, greedy=100.0, 8032.0, 21.075, 100.000, 7.0, 9, True, greedy=100.0, 8032.0, 20.272, 100.000, 6.0, 8, True, greedy=84.375,ga=15.625, 8097.0, 20.366, 100.000, 6.0, 0, True, greedy=100, 8032.0, 20.659, 100.000, 8.0, 6, True, greedy=100.0, 8032.0
16451, 34, 8, 2.294, 2.449, 0.706, 302.744, 0.633, 93.105, 1.000, 1.073, 2.000, 1.073, 3.000, 694, 0.000, 0, 0, False, 4, 1.088235294117647, 1441.0, 1717.0, 2747.0, 0.123, 100.000, 2.0, -1, True, greedy=100, 2001.0, 0.034, 100.000, 6.0, -1, True, greedy=100, 1717.0, 0.039, 100.000, 8.0, -1, True, greedy=100, 2001.0, 0.032, 100.000, 7.0, -1, True, greedy=100, 1778.0, 0.027, 100.000, 5.0, -1, True, greedy=100, 1969.0, 0.027, 100.000, 9.0, -1, True, greedy=100, 1793.0, 0.044, 100.000, 8.0, -1, True, greedy=100, 1717.0, 11.527, 100.000, 8.0, 0, True, greedy=100, 1717.0, 11.636, 100.000, 8.0, 0, True, greedy=100, 1717.0, 10.722, 100.000, 8.0, 0, True, greedy=100, 1717.0, 10.466, 100.000, 8.0, 0, True, greedy=100, 1717.0, 11.067, 100.000, 8.0, 0, True, greedy=100, 1717.0, 10.742, 100.000, 8.0, 0, True, greedy=100, 1717.0, 11.257, 100.000, 8.0, 0, True, greedy=100, 1717.0, 11.279, 100.000, 8.0, 0, True, greedy=100, 1717.0, 11.216, 100.000, 8.0, 0, True, greedy=100, 1717.0, 11.290, 100.000, 8.0, 0, True, greedy=100, 1717.0
16453, 10, 4, 2.500, 3.080, 1.900, 301.800, 0.830, 68.156, 0.700, 0.949, 3.000, 1.355, 2.000, 198, 0.000, 0, 0, False, 4, 2.8, 1394.0, 1531.0, 1697.0, 0.008, 100.000, 3.0, -1, True, greedy=100, 1556.0, 0.003, 100.000, 4.0, -1, True, greedy=100, 1558.0, 0.005, 100.000, 4.0, -1, True, greedy=100, 1558.0, 0.000, 100.000, 5.0, -1, True, greedy=100, 1558.0, 0.005, 100.000, 4.0, -1, True, greedy=100, 1558.0, 0.005, 100.000, 4.0, -1, True, greedy=100, 1756.0, 0.003, 100.000, 5.0, -1, True, greedy=100, 1531.0, 1.350, 100.000, 4.0, 5, True, greedy=100.0, 1556.0, 1.335, 100.000, 4.0, 0, True, greedy=100, 1531.0, 1.381, 100.000, 4.0, 3, True, greedy=75.0,ga=25.0, 1541.0, 1.557, 100.000, 5.0, 2, True, ga=25.0,greedy=75.0, 1531.0, 1.310, 100.000, 4.0, 3, True, greedy=62.5,ga=37.5, 1531.0, 1.381, 100.000, 2.0, 6, True, greedy=100.0, 1531.0, 1.388, 100.000, 4.0, 3, True, greedy=100.0, 1531.0, 1.394, 100.000, 4.0, 1, True, greedy=100.0, 1531.0, 1.264, 100.000, 4.0, 1, True, greedy=100.0, 1531.0, 1.401, 100.000, 4.0, 5, True, greedy=75.0,ga=25.0, 1531.0
16452, 38, 8, 2.421, 6.076, 3.789, 301.804, 0.745, 69.778, 1.632, 1.460, 6.000, 0.895, 4.000, 29198, 0.000, 0, 0, False, 21, 9.894736842105264, 5557.0, 6118.0, 7055.0, 0.119, 100.000, 7.0, -1, True, greedy=100, 6658.0, 0.076, 100.000, 9.0, -1, True, greedy=100, 6315.0, 0.091, 100.000, 13.0, -1, True, greedy=100, 7235.0, 0.086, 100.000, 7.0, -1, True, greedy=100, 6479.0, 0.064, 100.000, 11.0, -1, True, greedy=100, 6589.0, 0.090, 100.000, 11.0, -1, True, greedy=100, 6770.0, 0.071, 100.000, 10.0, -1, True, greedy=100, 6147.0, 27.636, 100.000, 12.0, 7, True, greedy=96.875,ga=3.125, 6197.0, 28.541, 100.000, 12.0, 11, True, greedy=100.0, 6300.0, 29.490, 100.000, 13.0, 6, True, greedy=100.0, 6182.0, 29.229, 100.000, 12.0, 20, True, greedy=100.0, 6182.0, 29.223, 100.000, 12.0, 5, True, greedy=93.75,ga=6.25, 6147.0, 29.081, 100.000, 12.0, 5, True, greedy=100.0, 6118.0, 30.405, 100.000, 12.0, 25, True, greedy=100.0, 6127.0, 30.229, 100.000, 14.0, 46, True, greedy=91.259765625,ga=8.740234375, 6199.0, 28.529, 100.000, 11.0, 7, True, greedy=100.0, 6315.0, 30.327, 100.000, 13.0, 0, True, greedy=100, 6118.0
16455, 13, 6, 2.923, 4.421, 0.615, 293.211, 0.874, 41.429, 1.308, 0.855, 4.000, 0.654, 3.000, 2680, 0.000, 0, 0, False, 3, 0.9230769230769231, 898.0, 951.0, 1166.0, 0.043, 100.000, 9.0, -1, True, greedy=100, 1060.0, 0.010, 100.000, 9.0, -1, True, greedy=100, 960.0, 0.013, 100.000, 9.0, -1, True, greedy=100, 1089.0, 0.016, 100.000, 13.0, -1, True, greedy=100, 960.0, 0.012, 100.000, 9.0, -1, True, greedy=100, 1009.0, 0.020, 100.000, 10.0, -1, True, greedy=100, 1008.0, 0.009, 100.000, 13.0, -1, True, greedy=100, 960.0, 3.188, 100.000, 9.0, 0, True, greedy=100, 951.0, 3.191, 100.000, 10.0, 2, True, greedy=100.0, 951.0, 3.181, 100.000, 10.0, 5, True, greedy=100.0, 951.0, 3.325, 100.000, 10.0, 1, True, greedy=100.0, 960.0, 3.181, 100.000, 9.0, 0, True, greedy=100, 951.0, 3.357, 100.000, 10.0, 3, True, greedy=100.0, 960.0, 3.115, 100.000, 9.0, 0, True, greedy=100, 951.0, 3.427, 100.000, 10.0, 7, True, greedy=95.3125,ga=4.6875, 951.0, 3.767, 100.000, 10.0, 5, True, greedy=100.0, 951.0, 3.980, 100.000, 10.0, 6, True, greedy=100.0, 951.0
