Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16893, 99, 17, 7.697, 13.091, 5.000, 299.260, 0.960, 12.436, 6.677, 1.308, 13.000, 0.196, 5.000, -1, 0.000, 0, 0, False, 15263.0, 15332.0, 15451.0, 2.485, 100.000, 45.0, -1, True, 15540.0, 3.755, 100.000, 47.0, -1, True, 15332.0, 2.045, 100.000, 50.0, -1, True, 15418.0, 2.145, 100.000, 45.0, -1, True, 15429.0, 2.145, 100.000, 48.0, -1, True, 15393.0, 2.131, 100.000, 48.0, -1, True, 15332.0
16894, 82, 18, 7.354, 13.547, 0.805, 297.750, 0.884, 32.152, 7.366, 1.520, 14.000, 0.206, 6.000, -1, 0.000, 0, 0, False, 1650.0, 4829.0, 6012.0, 1.806, 100.000, 120.0, -1, True, 4829.0, 23.859, 100.000, 164.0, -1, True, 5712.0, 2.155, 100.000, 125.0, -1, True, 6426.0, 2.290, 100.000, 111.0, -1, True, 5441.0, 2.170, 100.000, 127.0, -1, True, 5804.0, 1.985, 100.000, 120.0, -1, True, 4829.0
16895, 79, 11, 7.380, 8.540, 0.861, 300.899, 0.937, 20.011, 4.354, 0.801, 9.000, 0.184, 3.000, -1, 0.000, 0, 0, False, 1947.0, 2968.0, 3470.0, 1.190, 100.000, 244.0, -1, True, 2968.0, 9.639, 100.000, 274.0, -1, True, 2993.0, 1.150, 100.000, 260.0, -1, True, 3495.0, 1.105, 100.000, 209.0, -1, True, 3063.0, 1.135, 100.000, 246.0, -1, True, 3351.0, 1.040, 100.000, 226.0, -1, True, 2968.0
16896, 16, 5, 2.062, 1.455, 3.000, 306.727, 0.090, 242.375, 0.375, 0.500, 1.000, 1.333, 1.000, -1, 0.000, 0, 0, False, 3477.0, 3538.0, 3538.0, 0.003, 100.000, 0.0, -1, False, 3538.0, 0.004, 100.000, 0.0, -1, False, 3544.0, 0.003, 100.000, 0.0, -1, False, 3538.0, 0.004, 100.000, 0.0, -1, False, 3538.0, 0.000, 100.000, 0.0, -1, False, 3544.0, 0.004, 100.000, 0.0, -1, False, 3538.0
16897, 25, 5, 2.720, 1.515, 3.840, 296.500, 0.362, 176.301, 0.680, 0.476, 2.000, 0.700, 1.000, -1, 0.000, 0, 0, False, 5011.0, 5099.0, 5280.0, 0.008, 100.000, 0.0, -1, False, 5587.0, 0.010, 100.000, 1.0, -1, True, 5280.0, 0.008, 100.000, 0.0, -1, False, 5372.0, 0.004, 100.000, 0.0, -1, False, 5099.0, 0.010, 100.000, 1.0, -1, True, 5280.0, 0.010, 100.000, 0.0, -1, False, 5099.0
16898, 15, 5, 2.600, 1.487, 0.867, 286.026, 0.147, 210.466, 0.467, 0.516, 1.000, 1.107, 1.000, -1, 0.000, 0, 0, False, 1003.0, 1434.0, 1434.0, 0.003, 100.000, 0.0, -1, False, 1779.0, 0.011, 100.000, 0.0, -1, False, 1495.0, 0.003, 100.000, 0.0, -1, False, 1449.0, 0.004, 100.000, 0.0, -1, False, 1791.0, 0.003, 100.000, 0.0, -1, False, 1788.0, 0.003, 100.000, 0.0, -1, False, 1434.0
16899, 30, 9, 2.267, 2.441, 0.667, 301.412, 0.596, 95.271, 0.933, 1.081, 2.000, 1.158, 3.000, -1, 0.000, 0, 0, False, 1148.0, 1491.0, 1727.0, 0.015, 100.000, 4.0, -1, True, 1968.0, 0.065, 100.000, 3.0, -1, True, 1666.0, 0.020, 100.000, 10.0, -1, True, 1491.0, 0.020, 100.000, 7.0, -1, True, 1820.0, 0.015, 100.000, 2.0, -1, True, 2281.0, 0.015, 100.000, 6.0, -1, True, 1491.0
16900, 21, 5, 2.571, 4.000, 2.810, 288.407, 0.605, 98.310, 0.857, 0.910, 4.000, 1.062, 2.000, -1, 0.000, 0, 0, False, 3368.0, 4174.0, 4325.0, 0.010, 100.000, 3.0, -1, True, 4318.0, 0.022, 100.000, 3.0, -1, True, 4174.0, 0.004, 100.000, 5.0, -1, True, 4185.0, 0.020, 100.000, 4.0, -1, True, 4206.0, 0.015, 100.000, 4.0, -1, True, 4201.0, 0.015, 100.000, 4.0, -1, True, 4174.0
16901, 34, 9, 2.706, 6.957, 3.500, 306.848, 0.922, 25.791, 1.912, 1.583, 7.000, 0.828, 4.000, -1, 0.000, 0, 0, False, 6003.0, 6012.0, 6046.0, 0.055, 100.000, 21.0, -1, True, 6270.0, 0.100, 100.000, 19.0, -1, True, 6012.0, 0.062, 100.000, 22.0, -1, True, 6060.0, 0.057, 100.000, 21.0, -1, True, 6260.0, 0.055, 100.000, 15.0, -1, True, 6046.0, 0.055, 100.000, 21.0, -1, True, 6012.0
16902, 26, 3, 2.731, 2.549, 0.962, 304.887, 0.406, 152.381, 0.538, 0.508, 3.000, 0.944, 1.000, -1, 0.000, 0, 0, False, 1848.0, 4374.0, 4607.0, 0.010, 100.000, 1.0, -1, True, 4374.0, 0.040, 100.000, 1.0, -1, True, 4417.0, 0.029, 100.000, 1.0, -1, True, 4707.0, 0.012, 100.000, 1.0, -1, True, 4699.0, 0.018, 100.000, 0.0, -1, False, 4759.0, 0.012, 100.000, 2.0, -1, True, 4374.0
16903, 18, 8, 2.389, 6.140, 0.722, 304.349, 0.927, 28.648, 1.667, 1.495, 6.000, 0.897, 4.000, -1, 0.000, 0, 0, False, 1084.0, 1240.0, 1302.0, 0.010, 100.000, 33.0, -1, True, 1491.0, 0.060, 100.000, 26.0, -1, True, 1240.0, 0.010, 100.000, 29.0, -1, True, 1472.0, 0.021, 100.000, 26.0, -1, True, 1240.0, 0.014, 100.000, 29.0, -1, True, 1409.0, 0.014, 100.000, 31.0, -1, True, 1240.0
16904, 28, 3, 8.000, 1.473, 3.071, 295.705, 0.118, 223.564, 0.964, 0.189, 1.000, 0.196, 1.000, -1, 0.000, 0, 0, False, 2971.0, 3521.0, 3614.0, 0.030, 100.000, 0.0, -1, False, 3996.0, 0.065, 100.000, 0.0, -1, False, 3521.0, 0.031, 100.000, 0.0, -1, False, 4028.0, 0.024, 100.000, 0.0, -1, False, 3990.0, 0.030, 100.000, 0.0, -1, False, 3826.0, 0.030, 100.000, 0.0, -1, False, 3521.0
16905, 38, 5, 7.974, 1.508, 3.816, 300.739, 0.385, 172.947, 1.000, 0.000, 2.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 4882.0, 4986.0, 5125.0, 0.060, 100.000, 0.0, -1, False, 5337.0, 0.130, 100.000, 0.0, -1, False, 4986.0, 0.080, 100.000, 1.0, -1, True, 5468.0, 0.060, 100.000, 0.0, -1, False, 5026.0, 0.065, 100.000, 0.0, -1, False, 5125.0, 0.065, 100.000, 0.0, -1, False, 4986.0
16906, 15, 5, 7.267, 1.450, 0.667, 294.908, 0.116, 224.595, 1.000, 0.000, 1.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 933.0, 1088.0, 1386.0, 0.005, 100.000, 0.0, -1, False, 1384.0, 0.050, 100.000, 0.0, -1, False, 1092.0, 0.015, 100.000, 0.0, -1, False, 1451.0, 0.012, 100.000, 0.0, -1, False, 1088.0, 0.013, 100.000, 0.0, -1, False, 1449.0, 0.010, 100.000, 0.0, -1, False, 1088.0
16907, 29, 6, 7.138, 1.976, 0.862, 308.217, 0.518, 128.227, 1.828, 0.384, 2.000, 0.210, 1.000, -1, 0.000, 0, 0, False, 1712.0, 1760.0, 1951.0, 0.045, 100.000, 2.0, -1, True, 1997.0, 0.205, 100.000, 1.0, -1, True, 1760.0, 0.040, 100.000, 3.0, -1, True, 2226.0, 0.040, 100.000, 4.0, -1, True, 1801.0, 0.050, 100.000, 5.0, -1, True, 1825.0, 0.040, 100.000, 3.0, -1, True, 1760.0
16908, 27, 4, 7.852, 3.108, 3.185, 303.085, 0.468, 131.149, 1.852, 0.362, 3.000, 0.195, 1.000, -1, 0.000, 0, 0, False, 4004.0, 4477.0, 4673.0, 0.060, 100.000, 1.0, -1, True, 4490.0, 0.080, 100.000, 3.0, -1, True, 4477.0, 0.060, 100.000, 3.0, -1, True, 4555.0, 0.060, 100.000, 3.0, -1, True, 4575.0, 0.045, 100.000, 4.0, -1, True, 4477.0, 0.050, 100.000, 3.0, -1, True, 4477.0
16909, 28, 7, 7.500, 5.405, 3.714, 297.900, 0.910, 32.851, 2.786, 0.499, 5.000, 0.179, 2.000, -1, 0.000, 0, 0, False, 4810.0, 4812.0, 5004.0, 0.080, 100.000, 8.0, -1, True, 5004.0, 0.100, 100.000, 8.0, -1, True, 4922.0, 0.090, 100.000, 7.0, -1, True, 4812.0, 0.080, 100.000, 8.0, -1, True, 4845.0, 0.080, 100.000, 8.0, -1, True, 5004.0, 0.090, 100.000, 7.0, -1, True, 4812.0
16910, 18, 4, 7.111, 3.008, 0.833, 310.438, 0.445, 135.821, 1.889, 0.323, 3.000, 0.171, 1.000, -1, 0.000, 0, 0, False, 1274.0, 2140.0, 2570.0, 0.020, 100.000, 1.0, -1, True, 2618.0, 0.060, 100.000, 4.0, -1, True, 2140.0, 0.030, 100.000, 0.0, -1, False, 2509.0, 0.030, 100.000, 4.0, -1, True, 2165.0, 0.021, 100.000, 3.0, -1, True, 2533.0, 0.019, 100.000, 4.0, -1, True, 2140.0
16911, 39, 9, 7.949, 6.945, 0.564, 305.406, 0.926, 25.371, 3.462, 0.682, 7.000, 0.197, 2.000, -1, 0.000, 0, 0, False, 866.0, 1520.0, 1773.0, 0.245, 100.000, 98.0, -1, True, 1520.0, 2.087, 100.000, 119.0, -1, True, 1636.0, 0.218, 100.000, 114.0, -1, True, 1806.0, 0.261, 100.000, 111.0, -1, True, 1615.0, 0.231, 100.000, 114.0, -1, True, 1688.0, 0.241, 100.000, 102.0, -1, True, 1520.0
16912, 52, 6, 2.385, 2.113, 3.808, 295.532, 0.280, 169.366, 0.750, 0.813, 2.000, 1.085, 2.000, -1, 0.000, 0, 0, False, 8465.0, 9426.0, 9830.0, 0.030, 100.000, 0.0, -1, False, 9746.0, 0.070, 100.000, 0.0, -1, False, 9624.0, 0.050, 100.000, 0.0, -1, False, 10113.0, 0.033, 100.000, 1.0, -1, True, 9426.0, 0.045, 100.000, 1.0, -1, True, 9537.0, 0.043, 100.000, 0.0, -1, False, 9426.0
16913, 74, 7, 2.500, 2.605, 4.554, 298.935, 0.635, 85.894, 1.324, 1.112, 3.000, 0.839, 3.000, -1, 0.000, 0, 0, False, 12500.0, 12579.0, 12877.0, 0.110, 100.000, 8.0, -1, True, 13170.0, 0.191, 100.000, 5.0, -1, True, 12579.0, 0.112, 100.000, 6.0, -1, True, 12841.0, 0.106, 100.000, 7.0, -1, True, 14128.0, 0.116, 100.000, 8.0, -1, True, 13612.0, 0.114, 100.000, 8.0, -1, True, 12579.0
16914, 54, 9, 2.537, 2.372, 1.037, 294.934, 0.316, 152.089, 1.444, 1.192, 2.000, 0.825, 3.000, -1, 0.000, 0, 0, False, 2843.0, 3646.0, 4715.0, 0.060, 100.000, 0.0, -1, False, 3646.0, 0.260, 100.000, 0.0, -1, False, 3706.0, 0.060, 100.000, 3.0, -1, True, 5026.0, 0.060, 100.000, 1.0, -1, True, 3749.0, 0.060, 100.000, 1.0, -1, True, 4472.0, 0.060, 100.000, 1.0, -1, True, 3646.0
16915, 93, 4, 2.656, 1.482, 0.817, 299.401, 0.367, 176.855, 0.656, 0.478, 1.000, 0.728, 1.000, -1, 0.000, 0, 0, False, 2014.0, 6801.0, 7223.0, 0.100, 100.000, 4.0, -1, True, 6943.0, 1.110, 100.000, 2.0, -1, True, 6801.0, 0.100, 100.000, 4.0, -1, True, 7281.0, 0.080, 100.000, 5.0, -1, True, 6856.0, 0.090, 100.000, 5.0, -1, True, 7354.0, 0.080, 100.000, 4.0, -1, True, 6801.0
16916, 55, 7, 2.545, 5.471, 4.291, 298.414, 0.710, 77.018, 1.473, 1.215, 5.000, 0.825, 3.000, -1, 0.000, 0, 0, False, 9377.0, 10486.0, 11373.0, 0.103, 100.000, 5.0, -1, True, 10916.0, 0.155, 100.000, 6.0, -1, True, 10486.0, 0.103, 100.000, 9.0, -1, True, 11160.0, 0.092, 100.000, 10.0, -1, True, 11132.0, 0.093, 100.000, 10.0, -1, True, 11035.0, 0.096, 100.000, 9.0, -1, True, 10486.0
16917, 97, 9, 2.526, 6.914, 5.000, 303.633, 0.925, 25.036, 1.845, 1.577, 7.000, 0.854, 4.000, -1, 0.000, 0, 0, False, 17132.0, 17321.0, 17465.0, 0.356, 100.000, 55.0, -1, True, 17477.0, 0.572, 100.000, 54.0, -1, True, 17321.0, 0.425, 100.000, 54.0, -1, True, 17535.0, 0.335, 100.000, 48.0, -1, True, 17700.0, 0.338, 100.000, 49.0, -1, True, 17351.0, 0.331, 100.000, 56.0, -1, True, 17321.0
16918, 90, 8, 2.611, 5.987, 0.944, 297.945, 0.730, 70.345, 1.689, 1.451, 6.000, 0.859, 4.000, -1, 0.000, 0, 0, False, 2485.0, 8614.0, 10695.0, 0.303, 100.000, 41.0, -1, True, 8614.0, 3.405, 100.000, 68.0, -1, True, 9929.0, 0.514, 100.000, 55.0, -1, True, 10796.0, 0.372, 100.000, 49.0, -1, True, 9947.0, 0.328, 100.000, 49.0, -1, True, 10012.0, 0.442, 100.000, 47.0, -1, True, 8614.0
16919, 90, 4, 2.556, 2.930, 1.100, 304.635, 0.819, 70.567, 0.967, 0.814, 3.000, 0.842, 2.000, -1, 0.003, 0, 0, False, 2373.0, 6373.0, 7376.0, 0.155, 100.000, 70.0, -1, True, 6879.0, 1.403, 100.000, 54.0, -1, True, 7105.0, 0.177, 100.000, 71.0, -1, True, 7112.0, 0.225, 100.000, 64.0, -1, True, 6373.0, 0.215, 100.000, 76.0, -1, True, 7806.0, 0.178, 100.000, 63.0, -1, True, 6373.0
16920, 71, 4, 7.648, 1.503, 4.746, 299.460, 0.124, 225.284, 0.972, 0.167, 2.000, 0.171, 1.000, -1, 0.000, 0, 0, False, 11456.0, 11761.0, 11779.0, 0.151, 100.000, 0.0, -1, False, 11850.0, 0.263, 100.000, 0.0, -1, False, 11761.0, 0.158, 100.000, 0.0, -1, False, 11902.0, 0.188, 100.000, 0.0, -1, False, 11932.0, 0.177, 100.000, 0.0, -1, False, 11817.0, 0.180, 100.000, 0.0, -1, False, 11761.0
16921, 54, 8, 7.704, 2.550, 4.444, 293.274, 0.633, 86.009, 2.778, 0.462, 3.000, 0.166, 2.000, -1, 0.000, 0, 0, False, 7325.0, 7411.0, 7473.0, 0.200, 100.000, 9.0, -1, True, 7454.0, 0.294, 100.000, 3.0, -1, True, 7411.0, 0.180, 100.000, 9.0, -1, True, 7639.0, 0.170, 100.000, 5.0, -1, True, 7492.0, 0.175, 100.000, 5.0, -1, True, 7557.0, 0.197, 100.000, 8.0, -1, True, 7411.0
16922, 55, 3, 7.655, 1.468, 0.909, 296.857, 0.117, 226.291, 0.945, 0.229, 1.000, 0.242, 1.000, -1, 0.000, 0, 0, False, 1722.0, 5015.0, 5233.0, 0.110, 100.000, 0.0, -1, False, 5015.0, 0.533, 100.000, 0.0, -1, False, 5258.0, 0.117, 100.000, 0.0, -1, False, 5948.0, 0.117, 100.000, 0.0, -1, False, 5389.0, 0.125, 100.000, 0.0, -1, False, 5723.0, 0.116, 100.000, 0.0, -1, False, 5015.0
16923, 72, 9, 7.542, 2.516, 1.000, 299.129, 0.611, 90.455, 2.806, 0.432, 2.000, 0.154, 2.000, -1, 0.000, 0, 0, False, 2362.0, 2724.0, 3134.0, 0.220, 100.000, 8.0, -1, True, 3086.0, 2.120, 100.000, 23.0, -1, True, 2724.0, 0.300, 100.000, 18.0, -1, True, 3241.0, 0.331, 100.000, 22.0, -1, True, 2733.0, 0.319, 100.000, 21.0, -1, True, 3198.0, 0.350, 100.000, 21.0, -1, True, 2724.0
16924, 91, 4, 7.275, 2.980, 4.571, 303.026, 0.452, 134.621, 1.923, 0.268, 3.000, 0.139, 1.000, -1, 0.000, 0, 0, False, 12713.0, 14226.0, 15278.0, 0.444, 100.000, 6.0, -1, True, 15069.0, 0.642, 100.000, 5.0, -1, True, 14226.0, 0.408, 100.000, 7.0, -1, True, 15291.0, 0.371, 100.000, 4.0, -1, True, 15493.0, 0.387, 100.000, 7.0, -1, True, 14973.0, 0.422, 100.000, 5.0, -1, True, 14226.0
16925, 91, 9, 7.626, 7.004, 4.967, 300.481, 0.926, 24.821, 3.626, 0.608, 7.000, 0.168, 2.000, -1, 0.000, 0, 0, False, 14604.0, 14684.0, 14800.0, 0.920, 100.000, 31.0, -1, True, 14952.0, 1.422, 100.000, 34.0, -1, True, 14684.0, 0.959, 100.000, 38.0, -1, True, 14822.0, 0.941, 100.000, 33.0, -1, True, 14863.0, 0.915, 100.000, 38.0, -1, True, 14783.0, 0.889, 100.000, 31.0, -1, True, 14684.0
16926, 79, 8, 7.772, 6.103, 1.063, 300.637, 0.739, 69.670, 3.595, 0.610, 6.000, 0.170, 2.000, -1, 0.000, 0, 0, False, 1970.0, 6150.0, 7041.0, 0.707, 100.000, 50.0, -1, True, 6150.0, 5.044, 100.000, 56.0, -1, True, 7029.0, 1.074, 100.000, 59.0, -1, True, 7667.0, 0.956, 100.000, 52.0, -1, True, 7460.0, 1.025, 100.000, 58.0, -1, True, 7651.0, 0.904, 100.000, 45.0, -1, True, 6150.0
16927, 92, 4, 7.315, 2.991, 0.870, 299.492, 0.809, 68.980, 1.837, 0.400, 3.000, 0.218, 2.000, -1, 0.000, 0, 0, False, 3108.0, 5664.0, 6454.0, 0.520, 100.000, 77.0, -1, True, 5734.0, 3.890, 100.000, 84.0, -1, True, 5980.0, 0.459, 100.000, 71.0, -1, True, 6648.0, 0.430, 100.000, 72.0, -1, True, 5664.0, 0.426, 100.000, 84.0, -1, True, 6371.0, 0.393, 100.000, 65.0, -1, True, 5664.0
16928, 15, 13, 2.667, 3.775, 1.267, 291.500, 0.520, 100.609, 2.533, 1.727, 4.000, 0.682, 5.000, -1, 0.000, 0, 0, False, 1242.0, 1314.0, 1314.0, 0.010, 100.000, 0.0, -1, False, 1641.0, 0.028, 100.000, 0.0, -1, False, 1434.0, 0.010, 100.000, 1.0, -1, True, 1437.0, 0.009, 100.000, 1.0, -1, True, 1488.0, 0.004, 100.000, 1.0, -1, True, 1488.0, 0.010, 100.000, 1.0, -1, True, 1314.0
16929, 47, 10, 2.574, 3.058, 3.915, 304.314, 0.654, 72.443, 1.979, 1.482, 3.000, 0.749, 4.000, -1, 0.000, 0, 0, False, 7696.0, 7699.0, 7720.0, 0.046, 100.000, 9.0, -1, True, 7768.0, 0.065, 100.000, 5.0, -1, True, 7699.0, 0.043, 100.000, 7.0, -1, True, 8454.0, 0.040, 100.000, 7.0, -1, True, 7742.0, 0.049, 100.000, 8.0, -1, True, 7950.0, 0.044, 100.000, 8.0, -1, True, 7699.0
16930, 32, 10, 2.625, 2.940, 0.812, 297.512, 0.414, 129.296, 1.500, 1.368, 3.000, 0.912, 4.000, -1, 0.001, 0, 0, False, 1661.0, 2161.0, 2733.0, 0.020, 100.000, 0.0, -1, False, 2776.0, 0.099, 100.000, 1.0, -1, True, 2231.0, 0.021, 100.000, 3.0, -1, True, 2378.0, 0.024, 100.000, 1.0, -1, True, 2161.0, 0.021, 100.000, 2.0, -1, True, 3107.0, 0.021, 100.000, 2.0, -1, True, 2161.0
16931, 23, 18, 2.435, 5.393, 0.565, 298.964, 0.825, 33.891, 2.478, 2.921, 5.000, 1.179, 8.000, -1, 0.000, 0, 0, False, 1115.0, 1115.0, 1192.0, 0.027, 100.000, 19.0, -1, True, 1297.0, 0.130, 100.000, 20.0, -1, True, 1115.0, 0.022, 100.000, 28.0, -1, True, 1270.0, 0.030, 100.000, 21.0, -1, True, 1368.0, 0.021, 100.000, 16.0, -1, True, 1368.0, 0.020, 100.000, 14.0, -1, True, 1115.0
16932, 46, 13, 2.717, 10.072, 3.783, 295.568, 0.842, 42.523, 2.739, 1.891, 10.000, 0.690, 6.000, -1, 0.000, 0, 0, False, 6902.0, 7663.0, 8223.0, 0.123, 100.000, 16.0, -1, True, 8104.0, 0.212, 100.000, 19.0, -1, True, 7663.0, 0.140, 100.000, 17.0, -1, True, 7930.0, 0.170, 100.000, 18.0, -1, True, 8334.0, 0.160, 100.000, 16.0, -1, True, 7873.0, 0.180, 100.000, 20.0, -1, True, 7663.0
16933, 10, 18, 2.500, 13.080, 2.000, 295.760, 0.957, 12.107, 5.100, 3.695, 12.000, 0.725, 9.000, -1, 0.000, 0, 0, False, 1429.0, 1429.0, 1621.0, 0.014, 100.000, 9.0, -1, True, 1678.0, 0.020, 100.000, 10.0, -1, True, 1429.0, 0.016, 100.000, 15.0, -1, True, 1448.0, 0.010, 100.000, 15.0, -1, True, 1470.0, 0.022, 100.000, 15.0, -1, True, 1621.0, 0.015, 100.000, 9.0, -1, True, 1429.0
16934, 18, 17, 2.611, 12.766, 0.556, 306.957, 0.882, 35.258, 3.167, 2.572, 12.000, 0.812, 8.000, -1, 0.000, 0, 0, False, 1036.0, 1776.0, 1926.0, 0.050, 100.000, 17.0, -1, True, 1776.0, 0.148, 100.000, 21.0, -1, True, 2006.0, 0.033, 100.000, 17.0, -1, True, 2306.0, 0.040, 100.000, 18.0, -1, True, 2198.0, 0.035, 100.000, 15.0, -1, True, 2267.0, 0.044, 100.000, 13.0, -1, True, 1776.0
16935, 11, 14, 2.455, 11.111, 0.727, 310.407, 0.949, 16.013, 3.545, 2.162, 12.000, 0.610, 7.000, -1, 0.000, 0, 0, False, 1361.0, 1361.0, 1389.0, 0.010, 100.000, 13.0, -1, True, 1448.0, 0.034, 100.000, 13.0, -1, True, 1361.0, 0.010, 100.000, 15.0, -1, True, 1414.0, 0.006, 100.000, 11.0, -1, True, 1389.0, 0.010, 100.000, 13.0, -1, True, 1389.0, 0.010, 100.000, 13.0, -1, True, 1361.0
16936, 44, 11, 7.523, 3.332, 4.114, 297.659, 0.448, 114.132, 4.295, 0.954, 3.000, 0.222, 4.000, -1, 0.000, 0, 0, False, 6962.0, 6962.0, 6989.0, 0.119, 100.000, 3.0, -1, True, 6989.0, 0.176, 100.000, 3.0, -1, True, 6962.0, 0.126, 100.000, 3.0, -1, True, 7167.0, 0.113, 100.000, 3.0, -1, True, 6962.0, 0.113, 100.000, 3.0, -1, True, 7052.0, 0.137, 100.000, 3.0, -1, True, 6962.0
16937, 45, 17, 7.644, 4.453, 4.200, 304.078, 0.750, 46.555, 6.200, 0.869, 5.000, 0.140, 3.000, -1, 0.000, 0, 0, False, 6867.0, 6962.0, 7027.0, 0.201, 100.000, 6.0, -1, True, 7013.0, 0.322, 100.000, 15.0, -1, True, 6962.0, 0.197, 100.000, 8.0, -1, True, 7075.0, 0.192, 100.000, 6.0, -1, True, 7186.0, 0.203, 100.000, 8.0, -1, True, 7027.0, 0.204, 100.000, 8.0, -1, True, 6962.0
16938, 28, 15, 7.643, 4.621, 0.964, 302.098, 0.566, 87.889, 5.964, 0.922, 4.000, 0.155, 3.000, -1, 0.000, 0, 0, False, 1360.0, 1573.0, 1681.0, 0.072, 100.000, 6.0, -1, True, 1832.0, 0.334, 100.000, 5.0, -1, True, 1573.0, 0.089, 100.000, 9.0, -1, True, 1863.0, 0.110, 100.000, 7.0, -1, True, 1682.0, 0.103, 100.000, 6.0, -1, True, 1831.0, 0.082, 100.000, 5.0, -1, True, 1573.0
16939, 29, 15, 6.793, 4.548, 0.931, 308.228, 0.751, 46.045, 5.621, 1.265, 5.000, 0.225, 4.000, -1, 0.000, 0, 0, False, 2441.0, 2466.0, 2506.0, 0.076, 100.000, 15.0, -1, True, 2467.0, 0.257, 100.000, 16.0, -1, True, 2466.0, 0.066, 100.000, 17.0, -1, True, 2502.0, 0.091, 100.000, 11.0, -1, True, 2506.0, 0.071, 100.000, 9.0, -1, True, 2506.0, 0.067, 100.000, 15.0, -1, True, 2466.0
16940, 19, 12, 7.000, 8.872, 2.842, 300.015, 0.822, 48.925, 4.789, 1.032, 9.000, 0.215, 3.000, -1, 0.000, 0, 0, False, 2969.0, 3173.0, 3280.0, 0.065, 100.000, 6.0, -1, True, 3449.0, 0.080, 100.000, 5.0, -1, True, 3173.0, 0.065, 100.000, 5.0, -1, True, 3307.0, 0.060, 100.000, 6.0, -1, True, 3179.0, 0.050, 100.000, 4.0, -1, True, 3173.0, 0.068, 100.000, 5.0, -1, True, 3173.0
16941, 43, 14, 7.721, 10.346, 3.442, 295.009, 0.946, 15.915, 5.791, 1.424, 11.000, 0.246, 5.000, -1, 0.000, 0, 0, False, 6234.0, 6234.0, 6345.0, 0.341, 100.000, 43.0, -1, True, 6494.0, 0.478, 100.000, 41.0, -1, True, 6234.0, 0.345, 100.000, 41.0, -1, True, 6494.0, 0.380, 100.000, 44.0, -1, True, 6369.0, 0.350, 100.000, 37.0, -1, True, 6234.0, 0.325, 100.000, 43.0, -1, True, 6234.0
16942, 33, 10, 7.848, 7.548, 0.788, 298.622, 0.793, 56.658, 4.545, 0.711, 8.000, 0.156, 2.000, -1, 0.000, 0, 0, False, 1759.0, 2673.0, 3230.0, 0.148, 100.000, 18.0, -1, True, 3166.0, 0.578, 100.000, 22.0, -1, True, 2982.0, 0.178, 100.000, 22.0, -1, True, 3482.0, 0.176, 100.000, 23.0, -1, True, 2673.0, 0.171, 100.000, 31.0, -1, True, 3089.0, 0.167, 100.000, 27.0, -1, True, 2673.0
16943, 24, 19, 7.375, 13.949, 1.125, 299.379, 0.961, 11.515, 7.167, 1.659, 14.000, 0.232, 5.000, -1, 0.000, 0, 0, False, 1364.0, 1401.0, 1507.0, 0.157, 100.000, 49.0, -1, True, 1506.0, 0.531, 100.000, 50.0, -1, True, 1401.0, 0.151, 100.000, 52.0, -1, True, 1516.0, 0.174, 100.000, 57.0, -1, True, 1490.0, 0.156, 100.000, 54.0, -1, True, 1490.0, 0.159, 100.000, 55.0, -1, True, 1401.0
16944, 64, 11, 2.312, 3.486, 4.875, 302.838, 0.467, 114.709, 1.984, 1.750, 3.500, 0.882, 5.000, -1, 0.000, 0, 0, False, 11558.0, 12215.0, 12383.0, 0.080, 100.000, 1.0, -1, True, 12735.0, 0.130, 100.000, 0.0, -1, False, 12215.0, 0.079, 100.000, 3.0, -1, True, 12428.0, 0.084, 100.000, 2.0, -1, True, 12452.0, 0.081, 100.000, 3.0, -1, True, 12432.0, 0.116, 100.000, 2.0, -1, True, 12215.0
16945, 76, 14, 2.408, 3.836, 4.487, 301.049, 0.733, 54.329, 2.276, 2.050, 4.000, 0.901, 6.000, -1, 0.000, 0, 0, False, 12535.0, 12562.0, 12847.0, 0.127, 100.000, 8.0, -1, True, 13374.0, 0.251, 100.000, 8.0, -1, True, 12562.0, 0.165, 100.000, 12.0, -1, True, 13075.0, 0.130, 100.000, 11.0, -1, True, 12949.0, 0.135, 100.000, 11.0, -1, True, 12803.0, 0.131, 100.000, 13.0, -1, True, 12562.0
