Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16043, 41, 11, 8.049, 3.591, 1.000, 301.824, 0.741, 58.749, 4.317, 0.756, 4.000, 0.175, 2.000, 35914, 0.000, 0, 0, False, 7, 1.3170731707317074, 1870.0, 1870.0, 2074.0, 0.214, 100.000, 22.0, -1, True, 2272.0, 0.803, 100.000, 18.0, -1, True, 1870.0, 0.253, 100.000, 27.0, -1, True, 2035.0, 0.203, 100.000, 20.0, -1, True, 1910.0, 0.239, 100.000, 21.0, -1, True, 1944.0, 0.194, 100.000, 12.0, -1, True, 1906.0, 0.187, 100.000, 17.0, -1, True, 1870.0
16028, 65, 7, 7.646, 5.515, 4.215, 301.895, 0.714, 76.992, 2.815, 0.429, 5.000, 0.152, 2.000, 892218, 0.000, 0, 0, False, 36, 19.73846153846154, 8215.0, 9074.0, 9744.0, 0.685, 100.000, 17.0, -1, True, 9816.0, 1.111, 100.000, 16.0, -1, True, 9074.0, 0.669, 100.000, 27.0, -1, True, 10110.0, 0.618, 100.000, 20.0, -1, True, 10175.0, 0.606, 100.000, 15.0, -1, True, 9722.0, 0.651, 100.000, 19.0, -1, True, 9378.0, 0.651, 100.000, 20.0, -1, True, 9074.0
16045, 21, 14, 8.000, 10.577, 2.667, 298.726, 0.947, 15.893, 6.095, 1.091, 11.000, 0.179, 4.000, 206158, 0.000, 0, 0, False, 8, 3.9047619047619047, 2033.0, 2040.0, 2096.0, 0.169, 100.000, 27.0, -1, True, 2274.0, 0.331, 100.000, 22.0, -1, True, 2040.0, 0.170, 100.000, 28.0, -1, True, 2119.0, 0.155, 100.000, 23.0, -1, True, 2138.0, 0.171, 100.000, 20.0, -1, True, 2145.0, 0.169, 100.000, 20.0, -1, True, 2131.0, 0.160, 100.000, 21.0, -1, True, 2040.0
16048, 56, 16, 2.589, 4.538, 4.804, 301.669, 0.547, 87.939, 3.161, 2.499, 5.000, 0.791, 7.000, 7806, 0.000, 0, 0, False, 38, 20.035714285714285, 10396.0, 10396.0, 10592.0, 0.139, 100.000, 3.0, -1, True, 10620.0, 0.200, 100.000, 2.0, -1, True, 10396.0, 0.130, 100.000, 3.0, -1, True, 10808.0, 0.165, 100.000, 4.0, -1, True, 10766.0, 0.175, 100.000, 3.0, -1, True, 10722.0, 0.117, 100.000, 3.0, -1, True, 10396.0, 0.171, 100.000, 3.0, -1, True, 10396.0
16050, 62, 10, 2.435, 3.079, 0.855, 300.331, 0.424, 126.563, 2.048, 1.498, 3.000, 0.731, 4.000, 4660, 0.000, 0, 0, False, 8, 1.967741935483871, 2332.0, 3929.0, 4661.0, 0.109, 100.000, 7.0, -1, True, 4357.0, 0.662, 100.000, 2.0, -1, True, 3929.0, 0.102, 100.000, 4.0, -1, True, 4298.0, 0.152, 100.000, 4.0, -1, True, 4102.0, 0.149, 100.000, 5.0, -1, True, 4492.0, 0.118, 100.000, 7.0, -1, True, 4061.0, 0.116, 100.000, 4.0, -1, True, 3929.0
16047, 28, 11, 7.357, 8.461, 0.643, 303.165, 0.934, 20.367, 4.071, 0.858, 8.000, 0.211, 3.000, 351972, 0.000, 0, 0, False, 4, 0.8928571428571429, 1192.0, 1192.0, 1565.0, 0.201, 100.000, 72.0, -1, True, 1880.0, 0.873, 100.000, 63.0, -1, True, 1192.0, 0.207, 100.000, 83.0, -1, True, 1435.0, 0.248, 100.000, 70.0, -1, True, 1220.0, 0.279, 100.000, 83.0, -1, True, 1357.0, 0.201, 100.000, 84.0, -1, True, 1242.0, 0.221, 100.000, 80.0, -1, True, 1192.0
16046, 29, 13, 7.690, 10.139, 0.724, 296.749, 0.846, 42.509, 5.379, 0.820, 10.000, 0.152, 3.000, 640854, 0.000, 0, 0, False, 3, 0.6896551724137931, 849.0, 2146.0, 2261.0, 0.291, 100.000, 36.0, -1, True, 2146.0, 1.948, 100.000, 38.0, -1, True, 2300.0, 0.347, 100.000, 38.0, -1, True, 2443.0, 0.312, 100.000, 27.0, -1, True, 2444.0, 0.343, 100.000, 34.0, -1, True, 2460.0, 0.320, 100.000, 30.0, -1, True, 2345.0, 0.299, 100.000, 31.0, -1, True, 2146.0
16049, 96, 13, 2.542, 3.648, 4.781, 297.582, 0.757, 55.689, 2.073, 1.712, 4.000, 0.826, 5.000, 15038, 0.000, 0, 0, False, 51, 26.6875, 14543.0, 14579.0, 14925.0, 0.286, 100.000, 21.0, -1, True, 15190.0, 0.588, 100.000, 11.0, -1, True, 14579.0, 0.377, 100.000, 21.0, -1, True, 14759.0, 0.349, 100.000, 25.0, -1, True, 14838.0, 0.348, 100.000, 25.0, -1, True, 15052.0, 0.293, 100.000, 20.0, -1, True, 14623.0, 0.357, 100.000, 25.0, -1, True, 14579.0
16051, 94, 12, 2.564, 3.598, 0.926, 295.270, 0.703, 58.525, 2.489, 1.877, 4.000, 0.754, 5.000, 19152, 0.001, 0, 0, False, 8, 1.797872340425532, 2364.0, 3133.0, 4031.0, 0.298, 100.000, 36.0, -1, True, 4218.0, 2.670, 100.000, 45.0, -1, True, 3133.0, 0.325, 100.000, 74.0, -1, True, 3750.0, 0.353, 100.000, 57.0, -1, True, 3138.0, 0.327, 100.000, 45.0, -1, True, 3737.0, 0.327, 100.000, 49.0, -1, True, 3136.0, 0.342, 100.000, 61.0, -1, True, 3133.0
16030, 67, 9, 7.388, 7.127, 0.821, 300.923, 0.779, 60.678, 3.537, 0.703, 7.000, 0.199, 3.000, 1766126, 0.000, 0, 0, False, 7, 1.4179104477611941, 1801.0, 5475.0, 6242.0, 0.849, 100.000, 44.0, -1, True, 5475.0, 8.134, 100.000, 57.0, -1, True, 5823.0, 1.030, 100.000, 44.0, -1, True, 6425.0, 1.082, 100.000, 49.0, -1, True, 5822.0, 1.078, 100.000, 56.0, -1, True, 6174.0, 0.909, 100.000, 46.0, -1, True, 5679.0, 0.882, 100.000, 53.0, -1, True, 5475.0
16054, 76, 10, 2.605, 7.424, 0.987, 301.505, 0.786, 57.405, 2.382, 1.847, 7.000, 0.776, 5.000, 264524, 0.000, 0, 0, False, 8, 1.5921052631578947, 2645.0, 7539.0, 8386.0, 0.418, 100.000, 57.0, -1, True, 8557.0, 2.019, 100.000, 48.0, -1, True, 7657.0, 0.446, 100.000, 58.0, -1, True, 8476.0, 0.493, 100.000, 51.0, -1, True, 7743.0, 0.523, 100.000, 59.0, -1, True, 7911.0, 0.509, 100.000, 66.0, -1, True, 7539.0, 0.500, 100.000, 56.0, -1, True, 7539.0
16053, 78, 16, 2.692, 11.981, 4.603, 304.005, 0.954, 13.880, 3.551, 2.766, 12.000, 0.779, 8.000, 710542, 0.000, 0, 0, False, 49, 25.294871794871796, 13167.0, 13196.0, 13307.0, 0.644, 100.000, 49.0, -1, True, 13440.0, 1.048, 100.000, 45.0, -1, True, 13196.0, 0.679, 100.000, 42.0, -1, True, 13334.0, 0.712, 100.000, 46.0, -1, True, 13340.0, 0.734, 100.000, 45.0, -1, True, 13356.0, 0.629, 100.000, 41.0, -1, True, 13398.0, 0.655, 100.000, 42.0, -1, True, 13196.0
16055, 76, 16, 2.355, 11.961, 0.934, 296.771, 0.954, 13.756, 2.737, 2.635, 12.000, 0.963, 8.000, 551572, 0.000, 0, 0, False, 12, 2.1578947368421053, 3336.0, 3381.0, 4604.0, 0.672, 100.000, 217.0, -1, True, 3858.0, 4.201, 100.000, 250.0, -1, True, 3381.0, 0.718, 100.000, 257.0, -1, True, 4326.0, 0.709, 100.000, 212.0, -1, True, 3537.0, 0.615, 100.000, 258.0, -1, True, 4182.0, 0.567, 100.000, 219.0, -1, True, 3497.0, 0.674, 100.000, 244.0, -1, True, 3381.0
16058, 74, 16, 7.514, 4.356, 1.054, 297.905, 0.537, 90.837, 6.054, 0.978, 4.000, 0.161, 5.000, 131696, 0.000, 0, 0, False, 7, 1.7972972972972974, 1919.0, 2659.0, 3214.0, 0.560, 100.000, 9.0, -1, True, 3089.0, 4.166, 100.000, 6.0, -1, True, 2659.0, 0.550, 100.000, 9.0, -1, True, 3415.0, 0.565, 100.000, 13.0, -1, True, 2693.0, 0.645, 100.000, 20.0, -1, True, 3051.0, 0.522, 100.000, 10.0, -1, True, 2703.0, 0.601, 100.000, 11.0, -1, True, 2659.0
16056, 75, 19, 7.533, 5.428, 4.653, 296.327, 0.604, 74.370, 7.200, 1.853, 5.000, 0.257, 7.000, 206670, 0.000, 0, 0, False, 48, 25.48, 11139.0, 11171.0, 11468.0, 0.854, 100.000, 7.0, -1, True, 11603.0, 1.286, 100.000, 4.0, -1, True, 11171.0, 0.779, 100.000, 10.0, -1, True, 11503.0, 0.710, 100.000, 8.0, -1, True, 11560.0, 0.856, 100.000, 5.0, -1, True, 11502.0, 0.828, 100.000, 6.0, -1, True, 11251.0, 0.809, 100.000, 5.0, -1, True, 11171.0
16064, 29, 8, 2.828, 2.720, 3.138, 286.488, 0.383, 134.848, 1.483, 1.090, 3.000, 0.735, 3.000, 774, 0.000, 0, 0, False, 11, 5.448275862068965, 3163.0, 3427.0, 3751.0, 0.038, 100.000, 1.0, -1, True, 3848.0, 0.090, 100.000, 1.0, -1, True, 3427.0, 0.040, 100.000, 1.0, -1, True, 3696.0, 0.039, 100.000, 1.0, -1, True, 4475.0, 0.022, 100.000, 1.0, -1, True, 3784.0, 0.022, 100.000, 2.0, -1, True, 3737.0, 0.035, 100.000, 3.0, -1, True, 3427.0
16065, 22, 5, 2.591, 1.509, 2.591, 290.439, 0.360, 171.570, 0.591, 0.503, 2.000, 0.852, 1.000, 56, 0.000, 0, 0, False, 10, 5.136363636363637, 2829.0, 2996.0, 3113.0, 0.008, 100.000, 0.0, -1, False, 3373.0, 0.025, 100.000, 0.0, -1, False, 3011.0, 0.017, 100.000, 0.0, -1, False, 3095.0, 0.018, 100.000, 0.0, -1, False, 2996.0, 0.015, 100.000, 0.0, -1, False, 3033.0, 0.015, 100.000, 0.0, -1, False, 3033.0, 0.015, 100.000, 0.0, -1, False, 2996.0
16059, 67, 15, 7.642, 4.357, 0.896, 301.748, 0.751, 47.094, 5.866, 1.100, 4.000, 0.187, 4.000, 127618, 0.000, 0, 0, False, 5, 1.1940298507462686, 1330.0, 1578.0, 1966.0, 0.649, 100.000, 62.0, -1, True, 2103.0, 6.131, 100.000, 72.0, -1, True, 1578.0, 0.597, 100.000, 54.0, -1, True, 2134.0, 0.579, 100.000, 56.0, -1, True, 1621.0, 0.611, 100.000, 62.0, -1, True, 1920.0, 0.523, 100.000, 72.0, -1, True, 1638.0, 0.696, 100.000, 70.0, -1, True, 1578.0
16052, 97, 18, 2.619, 13.425, 4.392, 300.610, 0.882, 32.858, 3.557, 3.169, 13.500, 0.891, 9.000, 1435064, 0.000, 0, 0, False, 53, 27.50515463917526, 14121.0, 15111.0, 16292.0, 1.114, 100.000, 42.0, -1, True, 16919.0, 1.828, 100.000, 34.0, -1, True, 15111.0, 1.026, 100.000, 57.0, -1, True, 16435.0, 1.180, 100.000, 48.0, -1, True, 16690.0, 1.083, 100.000, 43.0, -1, True, 16247.0, 1.075, 100.000, 44.0, -1, True, 15653.0, 1.158, 100.000, 52.0, -1, True, 15111.0
16066, 45, 8, 2.267, 2.500, 0.911, 301.971, 0.337, 149.620, 1.311, 1.203, 2.000, 0.917, 3.000, 1316, 0.000, 0, 0, False, 5, 1.3333333333333333, 1504.0, 3293.0, 3469.0, 0.051, 100.000, 2.0, -1, True, 3293.0, 0.278, 100.000, 1.0, -1, True, 3562.0, 0.046, 100.000, 3.0, -1, True, 3327.0, 0.061, 100.000, 3.0, -1, True, 3373.0, 0.066, 100.000, 0.0, -1, False, 3766.0, 0.070, 100.000, 2.0, -1, True, 3699.0, 0.037, 100.000, 7.0, -1, True, 3293.0
16068, 23, 5, 2.304, 3.830, 3.087, 302.075, 0.605, 106.537, 0.826, 0.778, 4.000, 0.941, 2.000, 3208, 0.001, 0, 0, False, 11, 6.173913043478261, 3104.0, 3933.0, 4293.0, 0.021, 100.000, 3.0, -1, True, 4352.0, 0.030, 100.000, 3.0, -1, True, 3933.0, 0.017, 100.000, 4.0, -1, True, 4542.0, 0.016, 100.000, 2.0, -1, True, 4360.0, 0.017, 100.000, 4.0, -1, True, 4246.0, 0.016, 100.000, 4.0, -1, True, 4572.0, 0.023, 100.000, 1.0, -1, True, 3933.0
16067, 38, 4, 2.711, 1.476, 0.921, 301.379, 0.357, 180.243, 0.684, 0.471, 1.000, 0.688, 1.000, 304, 0.000, 0, 0, False, 6, 1.4473684210526316, 2065.0, 2802.0, 3265.0, 0.022, 100.000, 1.0, -1, True, 3398.0, 0.125, 100.000, 1.0, -1, True, 2810.0, 0.023, 100.000, 3.0, -1, True, 3675.0, 0.026, 100.000, 0.0, -1, False, 2923.0, 0.019, 100.000, 1.0, -1, True, 3166.0, 0.019, 100.000, 1.0, -1, True, 2802.0, 0.020, 100.000, 2.0, -1, True, 2802.0
16057, 87, 18, 7.563, 4.985, 4.598, 297.553, 0.794, 39.499, 6.759, 1.120, 5.000, 0.166, 5.000, 229762, 0.000, 0, 0, False, 51, 25.45977011494253, 11736.0, 11737.0, 11863.0, 0.982, 100.000, 15.0, -1, True, 11993.0, 1.541, 100.000, 11.0, -1, True, 11737.0, 1.140, 100.000, 22.0, -1, True, 11893.0, 1.007, 100.000, 16.0, -1, True, 11919.0, 0.952, 100.000, 13.0, -1, True, 11917.0, 0.936, 100.000, 14.0, -1, True, 11766.0, 1.020, 100.000, 20.0, -1, True, 11737.0
16071, 16, 6, 2.938, 4.553, 0.625, 312.766, 0.871, 44.654, 1.812, 1.047, 4.000, 0.578, 3.000, 4798, 0.000, 0, 0, False, 4, 1.25, 1323.0, 1323.0, 1600.0, 0.013, 100.000, 19.0, -1, True, 1623.0, 0.054, 100.000, 14.0, -1, True, 1323.0, 0.021, 100.000, 19.0, -1, True, 1583.0, 0.014, 100.000, 16.0, -1, True, 1323.0, 0.016, 100.000, 25.0, -1, True, 1323.0, 0.011, 100.000, 19.0, -1, True, 1481.0, 0.012, 100.000, 13.0, -1, True, 1323.0
16069, 37, 8, 2.378, 6.114, 3.514, 286.795, 0.907, 27.732, 1.595, 1.343, 6.000, 0.842, 4.000, 24756, 0.000, 0, 0, False, 17, 8.513513513513514, 4799.0, 4874.0, 5059.0, 0.100, 100.000, 23.0, -1, True, 5406.0, 0.162, 100.000, 22.0, -1, True, 4874.0, 0.076, 100.000, 25.0, -1, True, 5121.0, 0.072, 100.000, 29.0, -1, True, 5142.0, 0.098, 100.000, 22.0, -1, True, 4931.0, 0.058, 100.000, 31.0, -1, True, 4973.0, 0.082, 100.000, 26.0, -1, True, 4874.0
16070, 38, 5, 2.447, 3.903, 0.842, 307.065, 0.592, 106.435, 0.895, 0.831, 4.000, 0.929, 2.000, 15166, 0.000, 0, 0, False, 10, 2, 2894.0, 4885.0, 5879.0, 0.039, 100.000, 10.0, -1, True, 5414.0, 0.222, 100.000, 8.0, -1, True, 4885.0, 0.060, 100.000, 8.0, -1, True, 5843.0, 0.060, 100.000, 9.0, -1, True, 5257.0, 0.056, 100.000, 10.0, -1, True, 5402.0, 0.037, 100.000, 11.0, -1, True, 5544.0, 0.064, 100.000, 7.0, -1, True, 4885.0
16074, 12, 5, 7.250, 1.506, 0.583, 307.471, 0.121, 231.008, 1.000, 0.000, 2.000, 0.000, 0.000, 118, 0.000, 0, 0, False, 2, 0.5833333333333334, 715.0, 762.0, 894.0, 0.019, 100.000, 0.0, -1, False, 1013.0, 0.038, 100.000, 0.0, -1, False, 762.0, 0.015, 100.000, 0.0, -1, False, 893.0, 0.016, 100.000, 0.0, -1, False, 894.0, 0.009, 100.000, 0.0, -1, False, 877.0, 0.017, 100.000, 0.0, -1, False, 780.0, 0.012, 100.000, 0.0, -1, False, 762.0
16072, 31, 9, 7.581, 2.409, 4.226, 304.932, 0.321, 157.217, 2.806, 0.477, 2.000, 0.170, 2.000, 3130, 0.000, 0, 0, False, 22, 11.741935483870968, 5309.0, 5317.0, 5412.0, 0.073, 100.000, 0.0, -1, False, 5480.0, 0.106, 100.000, 1.0, -1, True, 5317.0, 0.105, 100.000, 0.0, -1, False, 5422.0, 0.054, 100.000, 0.0, -1, False, 5422.0, 0.086, 100.000, 0.0, -1, False, 5422.0, 0.084, 100.000, 0.0, -1, False, 5574.0, 0.116, 100.000, 0.0, -1, False, 5317.0
16075, 17, 3, 7.941, 1.467, 0.588, 299.244, 0.333, 181.283, 0.941, 0.243, 1.000, 0.258, 1.000, 948, 0.000, 0, 0, False, 3, 0.6470588235294118, 845.0, 1329.0, 1329.0, 0.013, 100.000, 2.0, -1, True, 1372.0, 0.136, 100.000, 3.0, -1, True, 1428.0, 0.028, 100.000, 1.0, -1, True, 1462.0, 0.028, 100.000, 2.0, -1, True, 1435.0, 0.021, 100.000, 2.0, -1, True, 1410.0, 0.017, 100.000, 3.0, -1, True, 1424.0, 0.022, 100.000, 2.0, -1, True, 1329.0
16077, 17, 3, 7.529, 2.500, 3.059, 303.906, 0.792, 87.550, 1.000, 0.000, 2.500, 0.000, 0.000, 6256, 0.001, 0, 0, False, 9, 5.235294117647059, 2319.0, 2353.0, 2416.0, 0.032, 100.000, 9.0, -1, True, 2703.0, 0.036, 100.000, 4.0, -1, True, 2353.0, 0.042, 100.000, 4.0, -1, True, 2565.0, 0.037, 100.000, 4.0, -1, True, 2538.0, 0.022, 100.000, 5.0, -1, True, 2538.0, 0.027, 100.000, 5.0, -1, True, 2416.0, 0.026, 100.000, 8.0, -1, True, 2353.0
16073, 46, 5, 7.435, 1.456, 3.761, 301.020, 0.342, 183.410, 0.957, 0.206, 1.000, 0.216, 1.000, 1652, 0.000, 0, 0, False, 29, 14.978260869565217, 6968.0, 6968.0, 7053.0, 0.099, 100.000, 1.0, -1, True, 7082.0, 0.151, 100.000, 0.0, -1, False, 6968.0, 0.122, 100.000, 1.0, -1, True, 7305.0, 0.100, 100.000, 1.0, -1, True, 6968.0, 0.117, 100.000, 1.0, -1, True, 7101.0, 0.100, 100.000, 1.0, -1, True, 7222.0, 0.099, 100.000, 1.0, -1, True, 6968.0
16078, 36, 4, 7.806, 3.028, 1.000, 300.345, 0.456, 131.212, 1.889, 0.319, 3.000, 0.169, 1.000, 77812, 0.000, 0, 0, False, 8, 1.9444444444444444, 2094.0, 4011.0, 4309.0, 0.108, 100.000, 5.0, -1, True, 4011.0, 0.449, 100.000, 5.0, -1, True, 4176.0, 0.103, 100.000, 2.0, -1, True, 4449.0, 0.105, 100.000, 6.0, -1, True, 4065.0, 0.098, 100.000, 5.0, -1, True, 4563.0, 0.125, 100.000, 4.0, -1, True, 4330.0, 0.121, 100.000, 4.0, -1, True, 4011.0
16080, 82, 5, 2.561, 1.443, 4.890, 299.367, 0.122, 229.828, 0.561, 0.499, 1.000, 0.890, 1.000, 586, 0.000, 0, 0, False, 46, 22.182926829268293, 12895.0, 13289.0, 13623.0, 0.113, 100.000, 0.0, -1, False, 14012.0, 0.127, 100.000, 0.0, -1, False, 13289.0, 0.097, 100.000, 0.0, -1, False, 13935.0, 0.073, 100.000, 0.0, -1, False, 13807.0, 0.114, 100.000, 0.0, -1, False, 13766.0, 0.090, 100.000, 0.0, -1, False, 14075.0, 0.086, 100.000, 0.0, -1, False, 13289.0
16079, 41, 5, 7.317, 4.000, 1.000, 298.373, 0.865, 47.646, 1.902, 0.300, 4.000, 0.158, 1.000, 179532, 0.000, 0, 0, False, 6, 1.6829268292682926, 1613.0, 2305.0, 2464.0, 0.177, 100.000, 51.0, -1, True, 2541.0, 0.970, 100.000, 51.0, -1, True, 2305.0, 0.184, 100.000, 47.0, -1, True, 2841.0, 0.187, 100.000, 38.0, -1, True, 2447.0, 0.155, 100.000, 55.0, -1, True, 2625.0, 0.168, 100.000, 47.0, -1, True, 2393.0, 0.180, 100.000, 52.0, -1, True, 2305.0
16082, 53, 7, 2.528, 2.679, 0.642, 301.881, 0.374, 141.393, 1.245, 1.125, 3.000, 0.903, 3.000, 4304, 0.000, 0, 0, False, 2, 0.5849056603773585, 998.0, 3944.0, 4028.0, 0.088, 100.000, 1.0, -1, True, 4579.0, 0.514, 100.000, 1.0, -1, True, 4056.0, 0.053, 100.000, 4.0, -1, True, 4054.0, 0.078, 100.000, 4.0, -1, True, 4028.0, 0.079, 100.000, 0.0, -1, False, 4113.0, 0.070, 100.000, 4.0, -1, True, 3944.0, 0.072, 100.000, 2.0, -1, True, 3944.0
16081, 96, 6, 2.333, 2.054, 5.188, 303.330, 0.569, 116.793, 0.760, 0.791, 2.000, 1.041, 2.000, 4026, 0.000, 0, 0, False, 57, 26.53125, 16189.0, 16580.0, 16815.0, 0.150, 100.000, 5.0, -1, True, 18222.0, 0.219, 100.000, 3.0, -1, True, 16580.0, 0.150, 100.000, 5.0, -1, True, 17121.0, 0.156, 100.000, 4.0, -1, True, 16921.0, 0.164, 100.000, 4.0, -1, True, 17551.0, 0.195, 100.000, 2.0, -1, True, 16840.0, 0.183, 100.000, 4.0, -1, True, 16580.0
16076, 44, 8, 7.432, 6.138, 3.523, 296.988, 0.740, 68.596, 3.432, 0.759, 6.000, 0.221, 3.000, 425636, 0.000, 0, 0, False, 26, 13.931818181818182, 5916.0, 6086.0, 6891.0, 0.399, 100.000, 12.0, -1, True, 6628.0, 0.528, 100.000, 9.0, -1, True, 6086.0, 0.334, 100.000, 21.0, -1, True, 6653.0, 0.347, 100.000, 13.0, -1, True, 6289.0, 0.315, 100.000, 19.0, -1, True, 6824.0, 0.373, 100.000, 11.0, -1, True, 6640.0, 0.291, 100.000, 12.0, -1, True, 6086.0
16083, 68, 3, 2.500, 1.424, 0.912, 296.659, 0.315, 186.459, 0.515, 0.503, 1.000, 0.978, 1.000, 1484, 0.000, 0, 0, False, 9, 1.9558823529411764, 3016.0, 6325.0, 6938.0, 0.069, 100.000, 1.0, -1, True, 7052.0, 0.280, 100.000, 2.0, -1, True, 6773.0, 0.047, 100.000, 0.0, -1, False, 7126.0, 0.077, 100.000, 2.0, -1, True, 6623.0, 0.060, 100.000, 6.0, -1, True, 6325.0, 0.077, 100.000, 2.0, -1, True, 6540.0, 0.081, 100.000, 2.0, -1, True, 6325.0
16061, 57, 14, 7.614, 10.465, 4.263, 298.373, 0.949, 15.808, 5.737, 1.218, 10.000, 0.212, 5.000, 2113722, 0.000, 0, 0, False, 33, 15.771929824561404, 7607.0, 7607.0, 7645.0, 0.952, 100.000, 42.0, -1, True, 7920.0, 1.467, 100.000, 35.0, -1, True, 7607.0, 0.918, 100.000, 44.0, -1, True, 7916.0, 0.917, 100.000, 47.0, -1, True, 7738.0, 0.893, 100.000, 42.0, -1, True, 7648.0, 0.973, 100.000, 41.0, -1, True, 7607.0, 0.895, 100.000, 40.0, -1, True, 7607.0
16084, 85, 4, 2.553, 3.055, 4.671, 304.350, 0.466, 130.914, 1.035, 0.808, 3.000, 0.781, 2.000, 48728, 0.000, 0, 0, False, 42, 21.71764705882353, 11544.0, 15289.0, 16596.0, 0.201, 100.000, 9.0, -1, True, 16901.0, 0.360, 100.000, 6.0, -1, True, 15289.0, 0.226, 100.000, 9.0, -1, True, 17197.0, 0.163, 100.000, 5.0, -1, True, 16589.0, 0.202, 100.000, 7.0, -1, True, 16625.0, 0.230, 100.000, 7.0, -1, True, 15341.0, 0.204, 100.000, 5.0, -1, True, 15289.0
16062, 55, 12, 7.345, 9.161, 1.018, 299.725, 0.829, 47.283, 5.109, 0.875, 9.000, 0.171, 3.000, 1708336, 0.000, 0, 0, False, 6, 1.3818181818181818, 1600.0, 4291.0, 4576.0, 0.819, 100.000, 56.0, -1, True, 4291.0, 4.723, 100.000, 61.0, -1, True, 4488.0, 0.959, 100.000, 52.0, -1, True, 4538.0, 0.885, 100.000, 61.0, -1, True, 4378.0, 0.907, 100.000, 65.0, -1, True, 4763.0, 0.854, 100.000, 56.0, -1, True, 4314.0, 0.877, 100.000, 63.0, -1, True, 4291.0
16085, 96, 3, 2.500, 2.471, 4.979, 302.779, 0.780, 88.142, 0.594, 0.494, 2.000, 0.832, 1.000, 49986, 0.000, 0, 0, False, 59, 28.020833333333332, 16108.0, 16818.0, 17803.0, 0.241, 100.000, 24.0, -1, True, 17806.0, 0.301, 100.000, 19.0, -1, True, 16818.0, 0.229, 100.000, 30.0, -1, True, 18492.0, 0.203, 100.000, 22.0, -1, True, 17383.0, 0.270, 100.000, 25.0, -1, True, 17990.0, 0.216, 100.000, 22.0, -1, True, 17086.0, 0.209, 100.000, 28.0, -1, True, 16818.0
16086, 81, 6, 2.519, 4.456, 0.901, 298.936, 0.643, 92.546, 1.296, 1.198, 4.000, 0.924, 3.000, 103672, 0.001, 0, 0, False, 6, 1.123456790123457, 1827.0, 9320.0, 9707.0, 0.250, 100.000, 36.0, -1, True, 9320.0, 2.399, 100.000, 23.0, -1, True, 9401.0, 0.340, 100.000, 27.0, -1, True, 9858.0, 0.333, 100.000, 30.0, -1, True, 9486.0, 0.311, 100.000, 30.0, -1, True, 9975.0, 0.308, 100.000, 38.0, -1, True, 9463.0, 0.323, 100.000, 29.0, -1, True, 9320.0
16088, 79, 5, 7.266, 1.502, 4.329, 298.202, 0.127, 223.763, 0.987, 0.113, 2.000, 0.114, 1.000, 6344, 0.000, 0, 0, False, 44, 22.911392405063292, 10317.0, 10577.0, 11214.0, 0.241, 100.000, 0.0, -1, False, 11501.0, 0.397, 100.000, 0.0, -1, False, 10577.0, 0.206, 100.000, 0.0, -1, False, 11105.0, 0.258, 100.000, 0.0, -1, False, 11142.0, 0.224, 100.000, 0.0, -1, False, 11278.0, 0.249, 100.000, 0.0, -1, False, 10971.0, 0.270, 100.000, 0.0, -1, False, 10577.0
16063, 63, 11, 7.540, 8.421, 1.032, 302.331, 0.939, 20.225, 4.190, 1.060, 8.000, 0.253, 4.000, 1935966, 0.000, 0, 0, False, 13, 2.888888888888889, 3276.0, 3276.0, 3813.0, 0.853, 100.000, 129.0, -1, True, 3831.0, 3.414, 100.000, 121.0, -1, True, 3276.0, 1.020, 100.000, 146.0, -1, True, 3569.0, 0.884, 100.000, 137.0, -1, True, 3314.0, 0.955, 100.000, 147.0, -1, True, 3615.0, 0.964, 100.000, 137.0, -1, True, 3341.0, 1.003, 100.000, 151.0, -1, True, 3276.0
16087, 97, 6, 2.423, 4.417, 0.948, 304.774, 0.875, 43.382, 1.268, 1.123, 4.000, 0.885, 3.000, 135928, 0.000, 0, 0, False, 8, 1.6185567010309279, 2421.0, 5488.0, 6087.0, 0.313, 100.000, 127.0, -1, True, 5977.0, 3.106, 100.000, 113.0, -1, True, 5488.0, 0.437, 100.000, 155.0, -1, True, 6483.0, 0.376, 100.000, 120.0, -1, True, 5835.0, 0.393, 100.000, 135.0, -1, True, 6448.0, 0.396, 100.000, 124.0, -1, True, 5807.0, 0.442, 100.000, 133.0, -1, True, 5488.0
